CustomerKey,RentalKey,FilmKey,DateKey,Category,Rating,Amount,StoreID,DayOfWeek,WeekOfYear,Month
488,10440,665,11887,Action,PG,5.99,1,4,33,8
145,11407,665,12854,Action,PG,3.99,1,6,33,8
80,11575,665,13022,Action,PG,2.99,2,6,33,8
442,12287,665,13734,Action,PG,4.99,2,7,33,8
411,13759,665,15206,Action,PG,2.99,2,2,34,8
76,879,692,2159,Sports,PG-13,7.99,2,6,24,6
593,1121,692,2438,Sports,PG-13,4.99,1,7,24,6
349,2040,692,3491,Sports,PG-13,4.99,2,3,27,7
403,2301,692,3752,Sports,PG-13,5.99,1,4,27,7
330,2622,692,4073,Sports,PG-13,4.99,1,5,27,7
211,2934,692,4385,Sports,PG-13,7.99,2,5,27,7
343,4610,692,6057,Sports,PG-13,4.99,1,2,28,7
505,6493,692,7940,Sports,PG-13,4.99,1,5,30,7
530,8462,692,9909,Sports,PG-13,4.99,1,1,30,7
192,8512,692,9959,Sports,PG-13,4.99,2,1,30,7
379,9465,692,10912,Sports,PG-13,4.99,1,3,31,8
10,9948,692,11395,Sports,PG-13,5.99,2,3,31,8
126,10625,692,12072,Sports,PG-13,4.99,1,4,33,8
377,12309,692,13756,Sports,PG-13,4.99,2,7,33,8
193,12786,692,14233,Sports,PG-13,7.99,1,1,33,8
222,12967,692,14414,Sports,PG-13,7.99,1,1,33,8
303,14534,692,15981,Sports,PG-13,6.99,2,3,34,8
443,79,729,1249,Drama,R,5.99,1,4,24,6
396,386,729,1601,Drama,R,0.99,1,5,24,6
501,1196,729,2523,Drama,R,6.99,2,1,24,6
486,2125,729,3576,Drama,R,0.99,2,4,27,7
584,3527,729,4974,Drama,R,0.99,2,7,27,7
545,3814,729,5261,Drama,R,0.99,1,7,27,7
114,4575,729,6022,Drama,R,0.99,1,2,28,7
240,5123,729,6570,Drama,R,0.99,1,3,28,7
496,7000,729,8447,Drama,R,5.99,2,6,30,7
550,8296,729,9743,Drama,R,0.99,1,1,30,7
40,8600,729,10047,Drama,R,4.99,1,1,30,7
583,9134,729,10581,Drama,R,2.99,1,2,31,8
48,9674,729,11121,Drama,R,0.99,2,3,31,8
52,10301,729,11748,Drama,R,6.99,2,4,33,8
284,10396,729,11843,Drama,R,2.99,1,4,33,8
401,11063,729,12510,Drama,R,2.99,2,5,33,8
535,11281,729,12728,Drama,R,0.99,1,5,33,8
5,14182,729,15629,Drama,R,1.99,1,3,34,8
545,3147,824,4594,Family,NC-17,5.99,2,6,27,7
50,5758,824,7205,Family,NC-17,4.99,2,4,30,7
501,7087,824,8534,Family,NC-17,6.99,2,6,30,7
236,8067,824,9514,Family,NC-17,6.99,2,1,30,7
182,9296,824,10743,Family,NC-17,4.99,2,2,31,8
267,11264,824,12711,Family,NC-17,4.99,2,5,33,8
457,11693,824,13140,Family,NC-17,8.99,2,6,33,8
180,12630,824,14077,Family,NC-17,7.99,2,7,33,8
239,12891,824,14338,Family,NC-17,8.99,2,1,33,8
466,1194,103,2521,Action,G,0.99,2,1,24,6
424,2651,103,4102,Action,G,0.99,1,5,27,7
449,2952,103,4403,Action,G,1.99,1,5,27,7
410,3972,103,5419,Action,G,0.99,1,7,27,7
460,4245,103,5692,Action,G,0.99,2,1,27,7
512,4870,103,6317,Action,G,0.99,2,2,28,7
566,6490,103,7937,Action,G,0.99,1,5,30,7
282,6680,103,8127,Action,G,0.99,1,5,30,7
26,7427,103,8874,Action,G,0.99,2,7,30,7
411,7431,103,8878,Action,G,0.99,2,7,30,7
549,8435,103,9882,Action,G,0.99,1,1,30,7
59,8585,103,10032,Action,G,2.99,1,1,30,7
13,10045,103,11492,Action,G,0.99,1,3,33,8
252,10283,103,11730,Action,G,0.99,1,4,33,8
362,12579,103,14026,Action,G,0.99,2,7,33,8
148,12704,103,14151,Action,G,0.99,1,1,33,8
118,13332,103,14779,Action,G,0.99,2,2,34,8
595,14541,103,15988,Action,G,0.99,1,3,34,8
564,6975,401,8422,Documentary,R,4.99,1,6,30,7
258,8690,401,10137,Documentary,R,4.99,1,1,30,7
90,11305,401,12752,Documentary,R,2.99,1,5,33,8
143,13881,401,15328,Documentary,R,2.99,1,2,34,8
88,366,546,1578,Travel,R,4.99,1,5,24,6
567,1336,546,2686,Travel,R,4.99,1,1,24,6
401,3119,546,4570,Travel,R,6.99,1,6,27,7
406,3590,546,5037,Travel,R,7.99,1,7,27,7
149,6242,546,7689,Travel,R,4.99,1,5,30,7
193,9933,546,11380,Travel,R,4.99,1,3,31,8
5,10843,546,12290,Travel,R,8.99,1,5,33,8
434,14024,546,15471,Travel,R,4.99,1,3,34,8
83,240,396,1436,Action,R,0.99,1,4,24,6
499,546,396,1780,Action,R,2.99,2,5,24,6
206,942,396,2235,Action,R,5.99,2,7,24,6
7,1031,396,2342,Action,R,0.99,1,7,24,6
436,1600,396,2981,Action,R,0.99,2,2,25,6
175,1997,396,3443,Action,R,1.99,1,3,25,6
283,2431,396,3882,Action,R,2.99,2,4,27,7
566,2489,396,3940,Action,R,0.99,1,4,27,7
593,3331,396,4778,Action,R,4.99,1,6,27,7
402,4473,396,5920,Action,R,0.99,1,1,27,7
269,5039,396,6486,Action,R,1.99,2,3,28,7
209,5316,396,6763,Action,R,1.99,2,3,28,7
261,7266,396,8713,Action,R,0.99,2,6,30,7
168,7342,396,8789,Action,R,0.99,2,6,30,7
182,9251,396,10698,Action,R,2.99,1,2,31,8
411,9385,396,10832,Action,R,2.99,1,2,31,8
555,9469,396,10916,Action,R,3.99,2,3,31,8
418,9851,396,11298,Action,R,0.99,1,3,31,8
279,10079,396,11526,Action,R,0.99,1,4,33,8
389,10153,396,11600,Action,R,0.99,2,4,33,8
474,10291,396,11738,Action,R,0.99,2,4,33,8
441,11399,396,12846,Action,R,0.99,1,6,33,8
372,12501,396,13948,Action,R,4.99,1,7,33,8
454,13800,396,15247,Action,R,0.99,2,2,34,8
353,451,404,1676,Drama,PG-13,4.99,2,5,24,6
43,996,404,2299,Drama,PG-13,4.99,1,7,24,6
171,1095,404,2410,Drama,PG-13,8.99,1,7,24,6
425,1757,404,3163,Drama,PG-13,6.99,1,2,25,6
521,2045,404,3496,Drama,PG-13,7.99,1,4,27,7
31,2510,404,3961,Drama,PG-13,4.99,2,4,27,7
489,2779,404,4230,Drama,PG-13,5.99,1,5,27,7
226,3374,404,4821,Drama,PG-13,7.99,2,6,27,7
540,3541,404,4988,Drama,PG-13,4.99,2,7,27,7
404,4892,404,6339,Drama,PG-13,4.99,1,2,28,7
508,4901,404,6348,Drama,PG-13,6.99,1,2,28,7
182,5495,404,6942,Drama,PG-13,8.99,2,3,30,7
136,5846,404,7293,Drama,PG-13,4.99,2,4,30,7
424,6088,404,7535,Drama,PG-13,9.99,1,4,30,7
34,6541,404,7988,Drama,PG-13,4.99,1,5,30,7
259,7618,404,9065,Drama,PG-13,4.99,1,7,30,7
41,8509,404,9956,Drama,PG-13,6.99,2,1,30,7
370,8521,404,9968,Drama,PG-13,4.99,1,1,30,7
200,9398,404,10845,Drama,PG-13,8.99,2,2,31,8
507,10331,404,11778,Drama,PG-13,4.99,2,4,33,8
452,10971,404,12418,Drama,PG-13,4.99,2,5,33,8
145,11529,404,12976,Drama,PG-13,6.99,2,6,33,8
412,11795,404,13242,Drama,PG-13,4.99,1,3,7,2
267,12017,404,13464,Drama,PG-13,8.99,1,7,33,8
301,13257,404,14704,Drama,PG-13,9.99,2,1,33,8
504,14239,404,15686,Drama,PG-13,4.99,1,3,34,8
147,14389,404,15836,Drama,PG-13,6.99,1,3,34,8
261,1457,780,2820,Sports,R,7.99,2,1,24,6
194,3442,780,4889,Sports,R,6.99,2,6,27,7
484,5448,780,6895,Sports,R,9.99,2,3,28,7
283,6819,780,8266,Sports,R,4.99,2,6,30,7
119,7309,780,8756,Sports,R,7.99,2,6,30,7
23,14205,780,15652,Sports,R,4.99,2,3,34,8
168,14462,780,15909,Sports,R,4.99,2,3,34,8
255,199,982,1388,Action,R,0.99,2,4,24,6
17,2094,982,3545,Action,R,0.99,1,4,27,7
87,2157,982,3608,Action,R,0.99,2,4,27,7
234,2378,982,3829,Action,R,2.99,2,4,27,7
112,2832,982,4283,Action,R,0.99,1,5,27,7
474,3423,982,4870,Action,R,0.99,2,6,27,7
246,5511,982,6958,Action,R,0.99,2,4,30,7
2,6665,982,8112,Action,R,0.99,1,5,30,7
392,7457,982,8904,Action,R,0.99,1,7,30,7
257,7973,982,9420,Action,R,2.99,2,7,30,7
278,8217,982,9664,Action,R,4.99,1,1,30,7
37,9511,982,10958,Action,R,0.99,2,3,31,8
381,9531,982,10978,Action,R,3.99,2,3,31,8
217,10226,982,11673,Action,R,0,1,3,7,2
253,10314,982,11761,Action,R,0.99,2,4,33,8
41,10469,982,11916,Action,R,0.99,1,4,33,8
331,11416,982,12863,Action,R,0.99,2,6,33,8
93,11569,982,13016,Action,R,5.99,2,6,33,8
560,12889,982,14336,Action,R,1.99,1,1,33,8
173,14449,982,15896,Action,R,3.99,2,3,34,8
448,760,268,2023,New,NC-17,4.99,1,6,24,6
590,1582,268,2961,New,NC-17,9.99,1,2,25,6
502,2087,268,3538,New,NC-17,6.99,2,4,27,7
230,2479,268,3930,New,NC-17,4.99,1,4,27,7
405,3165,268,4612,New,NC-17,8.99,1,6,27,7
175,3964,268,5411,New,NC-17,4.99,1,7,27,7
533,5386,268,6833,New,NC-17,9.99,1,3,28,7
471,5491,268,6938,New,NC-17,5.99,1,3,30,7
317,8056,268,9503,New,NC-17,4.99,2,1,30,7
281,9395,268,10842,New,NC-17,9.99,1,2,31,8
261,9518,268,10965,New,NC-17,8.99,1,3,31,8
362,9579,268,11026,New,NC-17,5.99,2,3,31,8
418,9765,268,11212,New,NC-17,7.99,1,3,31,8
245,10312,268,11759,New,NC-17,9.99,2,4,33,8
266,10895,268,12342,New,NC-17,4.99,1,5,33,8
261,13127,268,14574,New,NC-17,7.99,2,1,33,8
456,13131,268,14578,New,NC-17,4.99,1,1,33,8
442,13426,268,14873,New,NC-17,4.99,1,3,7,2
120,13719,268,15166,New,NC-17,6.99,1,2,34,8
374,1753,294,3158,Sports,G,2.99,1,2,25,6
363,4240,294,5687,Sports,G,5.99,1,1,27,7
340,5793,294,7240,Sports,G,2.99,2,4,30,7
344,8287,294,9734,Sports,G,2.99,2,1,30,7
415,8655,294,10102,Sports,G,5.99,1,1,30,7
476,8710,294,10157,Sports,G,3.99,2,1,30,7
306,8974,294,10421,Sports,G,4.99,1,2,31,8
422,10071,294,11518,Sports,G,3.99,2,4,33,8
482,10709,294,12156,Sports,G,2.99,2,5,33,8
571,11815,294,13262,Sports,G,2.99,1,6,33,8
569,12755,294,14202,Sports,G,4.99,2,1,33,8
7,12925,294,14372,Sports,G,4.99,1,1,33,8
260,492,529,1721,Horror,PG,7.99,2,5,24,6
485,776,529,2042,Horror,PG,5.99,2,6,24,6
460,805,529,2073,Horror,PG,4.99,1,6,24,6
146,970,529,2268,Horror,PG,4.99,2,7,24,6
343,1538,529,2911,Horror,PG,5.99,2,2,25,6
16,2096,529,3547,Horror,PG,7.99,2,4,27,7
461,2998,529,4449,Horror,PG,7.99,1,5,27,7
87,3117,529,4568,Horror,PG,9.99,2,6,27,7
563,3375,529,4822,Horror,PG,4.99,2,6,27,7
277,3736,529,5183,Horror,PG,4.99,1,7,27,7
270,5175,529,6622,Horror,PG,5.99,2,3,28,7
444,6216,529,7663,Horror,PG,8.99,1,5,30,7
313,7270,529,8717,Horror,PG,4.99,2,6,30,7
599,7514,529,8961,Horror,PG,6.99,2,7,30,7
441,8095,529,9542,Horror,PG,4.99,1,1,30,7
80,8393,529,9840,Horror,PG,6.99,2,1,30,7
327,9524,529,10971,Horror,PG,4.99,2,3,31,8
572,10074,529,11521,Horror,PG,4.99,2,4,33,8
145,10082,529,11529,Horror,PG,7.99,1,4,33,8
202,12162,529,13609,Horror,PG,9.99,1,7,33,8
563,12411,529,13858,Horror,PG,9.99,2,7,33,8
422,12420,529,13867,Horror,PG,4.99,2,7,33,8
465,13640,529,15087,Horror,PG,6.99,2,2,34,8
214,1566,817,2943,Sci-Fi,R,4.99,1,2,25,6
123,2532,817,3983,Sci-Fi,R,4.99,1,4,27,7
590,3272,817,4719,Sci-Fi,R,4.99,1,6,27,7
463,6481,817,7928,Sci-Fi,R,4.99,1,5,30,7
149,7127,817,8574,Sci-Fi,R,4.99,1,6,30,7
51,11315,817,12762,Sci-Fi,R,6.99,1,5,33,8
144,12383,817,13830,Sci-Fi,R,4.99,1,7,33,8
395,144,171,1322,Travel,NC-17,4.99,1,4,24,6
141,372,171,1584,Travel,NC-17,4.99,2,5,24,6
112,377,171,1591,Travel,NC-17,6.99,1,5,24,6
369,1200,171,2528,Travel,NC-17,4.99,2,1,24,6
529,2990,171,4441,Travel,NC-17,5.99,1,5,27,7
165,3094,171,4545,Travel,NC-17,4.99,1,6,27,7
394,3649,171,5096,Travel,NC-17,4.99,2,7,27,7
494,5102,171,6549,Travel,NC-17,4.99,1,3,28,7
175,5458,171,6905,Travel,NC-17,4.99,2,3,28,7
250,6093,171,7540,Travel,NC-17,7.99,1,4,30,7
460,6188,171,7635,Travel,NC-17,4.99,1,5,30,7
266,6827,171,8274,Travel,NC-17,5.99,2,6,30,7
179,6937,171,8384,Travel,NC-17,5.99,2,6,30,7
115,7045,171,8492,Travel,NC-17,4.99,1,6,30,7
572,8752,171,10199,Travel,NC-17,4.99,1,2,31,8
196,9459,171,10906,Travel,NC-17,4.99,2,3,31,8
357,10587,171,12034,Travel,NC-17,4.99,1,4,33,8
515,10851,171,12298,Travel,NC-17,4.99,1,5,33,8
513,11705,171,13152,Travel,NC-17,4.99,2,6,33,8
149,12703,171,14150,Travel,NC-17,4.99,2,1,33,8
524,13314,171,14761,Travel,NC-17,4.99,2,1,33,8
382,13847,171,15294,Travel,NC-17,4.99,1,2,34,8
286,14037,171,15484,Travel,NC-17,4.99,1,3,34,8
243,128,289,1302,Travel,R,4.99,1,4,24,6
109,228,289,1423,Travel,R,2.99,2,4,24,6
366,1195,289,2522,Travel,R,2.99,2,1,24,6
112,1686,289,3084,Travel,R,2.99,1,2,25,6
422,1761,289,3167,Travel,R,4.99,2,2,25,6
331,2306,289,3757,Travel,R,2.99,2,4,27,7
230,3004,289,4455,Travel,R,2.99,2,5,27,7
449,3083,289,4534,Travel,R,2.99,1,6,27,7
381,3225,289,4672,Travel,R,2.99,2,6,27,7
75,4153,289,5600,Travel,R,2.99,2,1,27,7
269,4221,289,5668,Travel,R,2.99,1,1,27,7
358,5902,289,7349,Travel,R,2.99,2,4,30,7
160,6761,289,8208,Travel,R,2.99,1,5,30,7
300,8068,289,9515,Travel,R,2.99,2,1,30,7
489,8080,289,9527,Travel,R,2.99,2,1,30,7
566,8236,289,9683,Travel,R,3.99,1,1,30,7
161,8306,289,9753,Travel,R,2.99,2,1,30,7
564,10318,289,11765,Travel,R,2.99,2,4,33,8
214,10328,289,11775,Travel,R,3.99,2,4,33,8
30,11722,289,13169,Travel,R,2.99,1,6,33,8
575,12014,289,13461,Travel,R,2.99,1,7,33,8
20,13595,289,15042,Travel,R,2.99,2,2,34,8
357,14304,289,15751,Travel,R,2.99,2,3,34,8
131,619,394,1862,Sci-Fi,R,2.99,1,6,24,6
217,1984,394,3429,Sci-Fi,R,2.99,1,3,25,6
75,2365,394,3816,Sci-Fi,R,3.99,1,4,27,7
218,4312,394,5759,Sci-Fi,R,3.99,1,1,27,7
293,5765,394,7212,Sci-Fi,R,2.99,1,4,30,7
24,6564,394,8011,Sci-Fi,R,2.99,1,5,30,7
334,8610,394,10057,Sci-Fi,R,2.99,1,1,30,7
451,9532,394,10979,Sci-Fi,R,3.99,1,3,31,8
386,10107,394,11554,Sci-Fi,R,2.99,1,4,33,8
326,11328,394,12775,Sci-Fi,R,3.99,1,5,33,8
128,11640,394,13087,Sci-Fi,R,2.99,1,6,33,8
36,12283,394,13730,Sci-Fi,R,2.99,1,7,33,8
108,72,577,1241,Documentary,PG,2.99,2,4,24,6
336,2578,577,4029,Documentary,PG,2.99,2,5,27,7
439,2992,577,4443,Documentary,PG,2.99,2,5,27,7
33,4504,577,5951,Documentary,PG,2.99,2,1,27,7
268,8891,577,10338,Documentary,PG,2.99,2,2,31,8
450,8964,577,10411,Documentary,PG,4.99,2,2,31,8
332,9910,577,11357,Documentary,PG,2.99,2,3,31,8
161,10883,577,12330,Documentary,PG,2.99,2,5,33,8
445,11261,577,12708,Documentary,PG,2.99,2,5,33,8
161,14189,577,15636,Documentary,PG,2.99,2,3,34,8
100,614,704,1856,Animation,PG,4.99,2,6,24,6
295,2565,704,4016,Animation,PG,4.99,2,5,27,7
426,3489,704,4936,Animation,PG,7.99,2,6,27,7
228,5681,704,7128,Animation,PG,7.99,2,4,30,7
275,8225,704,9672,Animation,PG,4.99,2,1,30,7
530,11198,704,12645,Animation,PG,4.99,2,5,33,8
461,12468,704,13915,Animation,PG,5.99,2,7,33,8
116,173,945,1359,Documentary,R,0.99,2,4,24,6
29,995,945,2296,Documentary,R,3.99,2,7,24,6
561,1752,945,3157,Documentary,R,4.99,1,2,25,6
158,2285,945,3736,Documentary,R,0.99,1,4,27,7
315,2354,945,3805,Documentary,R,0.99,2,4,27,7
31,3839,945,5286,Documentary,R,0.99,1,7,27,7
27,4699,945,6146,Documentary,R,1.99,2,2,28,7
31,4799,945,6246,Documentary,R,0.99,1,2,28,7
276,5405,945,6852,Documentary,R,0.99,2,3,28,7
357,6307,945,7754,Documentary,R,1.99,1,5,30,7
349,6374,945,7821,Documentary,R,4.99,2,5,30,7
119,6505,945,7952,Documentary,R,4.99,1,5,30,7
580,7748,945,9195,Documentary,R,0.99,1,7,30,7
208,8848,945,10295,Documentary,R,0.99,1,2,31,8
82,9004,945,10451,Documentary,R,0.99,2,2,31,8
382,9253,945,10700,Documentary,R,0.99,2,2,31,8
103,9389,945,10836,Documentary,R,1.99,2,2,31,8
126,10549,945,11996,Documentary,R,0.99,1,4,33,8
423,11765,945,13212,Documentary,R,1.99,1,6,33,8
217,11973,945,13420,Documentary,R,0.99,2,6,33,8
181,12390,945,13837,Documentary,R,4.99,2,7,33,8
244,12656,945,14103,Documentary,R,0.99,2,1,33,8
288,12752,945,14199,Documentary,R,0.99,1,3,7,2
425,13661,945,15108,Documentary,R,0.99,2,2,34,8
26,14060,945,15507,Documentary,R,0.99,1,3,34,8
254,1133,76,2451,Animation,NC-17,4.99,2,7,24,6
526,1906,76,3336,Animation,NC-17,6.99,1,3,25,6
156,4635,76,6082,Animation,NC-17,4.99,1,2,28,7
589,4727,76,6174,Animation,NC-17,4.99,1,2,28,7
305,5286,76,6733,Animation,NC-17,4.99,2,3,28,7
486,5451,76,6898,Animation,NC-17,4.99,2,3,28,7
468,6122,76,7569,Animation,NC-17,5.99,2,4,30,7
162,7323,76,8770,Animation,NC-17,4.99,2,6,30,7
57,8904,76,10351,Animation,NC-17,6.99,1,2,31,8
135,9831,76,11278,Animation,NC-17,4.99,1,3,31,8
365,11106,76,12553,Animation,NC-17,4.99,1,5,33,8
428,12749,76,14196,Animation,NC-17,6.99,2,1,33,8
407,12753,76,14200,Animation,NC-17,6.99,2,1,33,8
2,13863,76,15310,Animation,NC-17,5.99,1,2,34,8
27,1201,409,2529,Games,R,4.99,1,1,24,6
455,1315,409,2663,Games,R,9.99,2,1,24,6
445,2044,409,3495,Games,R,4.99,1,4,27,7
138,2420,409,3871,Games,R,6.99,1,4,27,7
133,2714,409,4165,Games,R,4.99,2,5,27,7
6,3566,409,5013,Games,R,4.99,2,7,27,7
118,4643,409,6090,Games,R,9.99,1,2,28,7
476,6190,409,7637,Games,R,7.99,1,5,30,7
482,6792,409,8239,Games,R,6.99,2,6,30,7
130,6888,409,8335,Games,R,4.99,1,6,30,7
293,7539,409,8986,Games,R,8.99,1,7,30,7
498,7822,409,9269,Games,R,9.99,1,7,30,7
74,9897,409,11344,Games,R,4.99,2,3,31,8
327,10033,409,11480,Games,R,4.99,2,3,31,8
372,10946,409,12393,Games,R,9.99,2,5,33,8
469,12758,409,14205,Games,R,4.99,1,1,33,8
547,13058,409,14505,Games,R,9.99,1,1,33,8
504,13604,409,15051,Games,R,4.99,2,2,34,8
199,13804,409,15251,Games,R,6.99,2,2,34,8
125,13814,409,15261,Games,R,4.99,1,2,34,8
348,14103,409,15550,Games,R,4.99,1,3,34,8
576,178,921,1364,Music,PG-13,4.99,2,4,24,6
167,218,921,1410,Music,PG-13,2.99,1,4,24,6
492,2938,921,4389,Music,PG-13,2.99,1,5,27,7
558,3482,921,4929,Music,PG-13,2.99,2,6,27,7
45,4101,921,5548,Music,PG-13,3.99,2,1,27,7
227,7176,921,8623,Music,PG-13,2.99,1,6,30,7
472,8108,921,9555,Music,PG-13,2.99,1,1,30,7
463,8831,921,10278,Music,PG-13,2.99,2,2,31,8
451,8980,921,10427,Music,PG-13,2.99,2,2,31,8
366,10871,921,12318,Music,PG-13,2.99,1,5,33,8
334,12128,921,13575,Music,PG-13,3.99,2,7,33,8
369,13985,921,15432,Music,PG-13,2.99,1,3,34,8
150,14110,921,15557,Music,PG-13,2.99,2,3,34,8
358,75,101,1244,New,G,5.99,2,4,24,6
93,813,101,2082,New,G,4.99,1,6,24,6
81,2169,101,3620,New,G,4.99,2,4,27,7
81,2814,101,4265,New,G,8.99,2,5,27,7
124,3410,101,4857,New,G,8.99,1,6,27,7
44,3951,101,5398,New,G,4.99,2,7,27,7
231,6581,101,8028,New,G,4.99,2,5,30,7
392,7462,101,8909,New,G,6.99,1,7,30,7
504,8522,101,9969,New,G,4.99,2,1,30,7
314,8785,101,10232,New,G,5.99,2,2,31,8
190,9607,101,11054,New,G,6.99,1,3,31,8
576,11875,101,13322,New,G,4.99,1,6,33,8
528,12149,101,13596,New,G,7.99,2,7,33,8
64,12173,101,13620,New,G,8.99,2,7,33,8
328,14375,101,15822,New,G,5.99,1,3,34,8
521,14495,101,15942,New,G,7.99,2,3,34,8
457,902,412,2190,Music,NC-17,4.99,1,7,24,6
387,4587,412,6034,Music,NC-17,4.99,1,2,28,7
145,9141,412,10588,Music,NC-17,4.99,1,2,31,8
569,9902,412,11349,Music,NC-17,6.99,1,3,31,8
385,10323,412,11770,Music,NC-17,5.99,1,4,33,8
519,11614,412,13061,Music,NC-17,4.99,1,6,33,8
456,1041,477,2353,Music,PG,0.99,2,7,24,6
570,2530,477,3981,Music,PG,0.99,2,4,27,7
253,2918,477,4369,Music,PG,0.99,2,5,27,7
39,5510,477,6957,Music,PG,0.99,2,4,30,7
345,7110,477,8557,Music,PG,2.99,2,6,30,7
162,7970,477,9417,Music,PG,0.99,2,7,30,7
408,10227,477,11674,Music,PG,0.99,2,4,33,8
563,10379,477,11826,Music,PG,0.99,2,4,33,8
148,13189,477,14636,Music,PG,0.99,2,1,33,8
97,93,482,1264,Classics,R,3.99,1,4,24,6
81,1259,482,2593,Classics,R,2.99,1,1,24,6
94,3283,482,4730,Classics,R,2.99,1,6,27,7
561,5170,482,6617,Classics,R,0.99,1,3,28,7
84,6270,482,7717,Classics,R,0.99,1,5,30,7
364,6670,482,8117,Classics,R,2.99,1,5,30,7
430,8397,482,9844,Classics,R,0.99,1,1,30,7
83,10238,482,11685,Classics,R,5.99,1,4,33,8
14,10311,482,11758,Classics,R,5.99,1,4,33,8
451,12358,482,13805,Classics,R,0.99,1,7,33,8
430,1964,741,3406,Horror,PG-13,2.99,2,3,25,6
19,3274,741,4721,Horror,PG-13,3.99,2,6,27,7
12,4696,741,6143,Horror,PG-13,6.99,2,2,28,7
447,6125,741,7572,Horror,PG-13,4.99,2,4,30,7
400,7010,741,8457,Horror,PG-13,5.99,2,6,30,7
125,10041,741,11488,Horror,PG-13,5.99,2,3,31,8
182,11488,741,12935,Horror,PG-13,2.99,2,6,33,8
5,12253,741,13700,Horror,PG-13,2.99,2,7,33,8
595,14563,741,16010,Horror,PG-13,2.99,2,3,34,8
428,157,968,1340,Action,G,5.99,1,4,24,6
430,665,968,1914,Action,G,7.99,1,6,24,6
556,819,968,2090,Action,G,6.99,1,6,24,6
347,2966,968,4417,Action,G,4.99,1,5,27,7
503,3918,968,5365,Action,G,5.99,1,7,27,7
132,3945,968,5392,Action,G,4.99,1,7,27,7
394,6553,968,8000,Action,G,4.99,1,5,30,7
143,7968,968,9415,Action,G,5.99,1,7,30,7
221,9496,968,10943,Action,G,4.99,1,3,31,8
45,11053,968,12500,Action,G,4.99,1,5,33,8
404,13273,968,14720,Action,G,4.99,1,1,33,8
26,14519,968,15966,Action,G,5.99,1,3,34,8
498,3124,336,4575,Comedy,PG-13,0.99,1,6,27,7
414,6280,336,7727,Comedy,PG-13,0.99,1,5,30,7
145,8262,336,9709,Comedy,PG-13,0.99,1,1,30,7
153,12033,336,13480,Comedy,PG-13,0.99,1,7,33,8
99,13007,336,14454,Comedy,PG-13,1.99,1,1,33,8
396,1640,339,3027,Sci-Fi,PG,4.99,2,2,25,6
338,4855,339,6302,Sci-Fi,PG,7.99,2,2,28,7
32,5129,339,6576,Sci-Fi,PG,4.99,2,3,28,7
68,5826,339,7273,Sci-Fi,PG,5.99,2,4,30,7
120,6732,339,8179,Sci-Fi,PG,5.99,2,5,30,7
535,8870,339,10317,Sci-Fi,PG,5.99,2,2,31,8
84,10112,339,11559,Sci-Fi,PG,4.99,2,3,7,2
584,11242,339,12689,Sci-Fi,PG,5.99,2,5,33,8
151,11665,339,13112,Sci-Fi,PG,6.99,2,6,33,8
504,1982,353,3427,Games,PG-13,0.99,2,3,25,6
348,4671,353,6118,Games,PG-13,1.99,2,2,28,7
470,6305,353,7752,Games,PG-13,4.99,2,5,30,7
594,7116,353,8563,Games,PG-13,1.99,2,6,30,7
475,9665,353,11112,Games,PG-13,0.99,2,3,31,8
237,10034,353,11481,Games,PG-13,3.99,2,3,31,8
353,10536,353,11983,Games,PG-13,0.99,2,4,33,8
130,12901,353,14348,Games,PG-13,0.99,2,1,33,8
63,13122,353,14569,Games,PG-13,1.99,2,1,33,8
54,13359,353,14806,Games,PG-13,0.99,2,2,34,8
431,39,492,1205,New,NC-17,0.99,1,4,24,6
521,217,492,1409,New,NC-17,0.99,1,4,24,6
299,2025,492,3476,New,NC-17,0.99,1,3,27,7
546,3137,492,4588,New,NC-17,3.99,1,6,27,7
183,3138,492,4588,New,NC-17,3.99,1,6,27,7
402,3139,492,4588,New,NC-17,0.99,1,6,27,7
260,3140,492,4588,New,NC-17,1.99,1,6,27,7
17,3141,492,4588,New,NC-17,1.99,1,6,27,7
283,6083,492,7530,New,NC-17,3.99,1,4,30,7
442,9394,492,10841,New,NC-17,1.99,1,2,31,8
21,10729,492,12176,New,NC-17,0.99,1,5,33,8
158,11465,492,12912,New,NC-17,0.99,1,6,33,8
79,1830,798,3245,Sci-Fi,PG,7.99,2,3,25,6
287,3007,798,4458,Sci-Fi,PG,9.99,2,5,27,7
547,3877,798,5324,Sci-Fi,PG,4.99,2,7,27,7
540,5297,798,6744,Sci-Fi,PG,6.99,1,3,28,7
180,6158,798,7605,Sci-Fi,PG,4.99,1,5,30,7
582,7327,798,8774,Sci-Fi,PG,6.99,1,6,30,7
471,7439,798,8886,Sci-Fi,PG,6.99,2,7,30,7
543,9789,798,11236,Sci-Fi,PG,9.99,2,3,31,8
257,10177,798,11624,Sci-Fi,PG,8.99,2,4,33,8
498,11247,798,12694,Sci-Fi,PG,4.99,2,3,7,2
455,12243,798,13690,Sci-Fi,PG,8.99,1,7,33,8
373,12585,798,14032,Sci-Fi,PG,9.99,1,7,33,8
264,1837,867,3254,Family,NC-17,1.99,2,3,25,6
449,2570,867,4021,Family,NC-17,0.99,2,5,27,7
596,4292,867,5739,Family,NC-17,3.99,2,1,27,7
39,7833,867,9280,Family,NC-17,0.99,2,7,30,7
